sample id,signal strength,attention,meditation,delta,theta,low alpha,high alpha,low beta,high beta,low gamma,high gamma
438,0,56,48,28108,22897,5428,3206,4743,3907,2748,1149
439,0,75,27,24787,30925,1844,7061,5973,9759,5027,3801
440,0,74,35,387357,11911,3953,4441,1891,2408,284,440
441,0,64,30,4689,37060,16163,8972,7604,7312,3275,1566
442,0,66,43,6758,16493,8861,19035,6021,5650,1381,2168
443,0,63,48,12517,22144,6623,4600,6105,6752,2188,882
444,0,61,40,20552,47344,11379,3791,6365,6208,1473,4377
445,0,66,44,5039,11129,10548,8648,4860,6550,1644,1165
446,0,54,48,110803,4920,7708,2063,1896,651,744,199
447,0,51,57,23140,19451,17809,11469,7137,6067,3713,1788
448,0,48,63,65680,42648,7437,24400,18263,5217,3473,2764
449,0,43,56,57241,31446,8767,5812,4038,5662,1542,2536
450,0,50,44,19293,27374,9167,10263,15129,4067,2070,1074
451,0,51,38,4088,11074,2902,7099,10088,3337,945,1552
452,0,54,29,16905,50208,5337,7901,15030,6144,1848,1671
453,0,50,27,35694,34367,4369,9260,5805,3216,2944,2515
454,0,47,21,27881,64803,10196,5411,5986,4759,2240,1293
455,0,43,29,14968,12339,13222,7471,7392,4455,1532,1995
456,0,44,38,11664,78497,43128,7343,11478,17225,2130,971
457,0,53,54,26666,4249,16211,11281,3321,5404,1638,710
458,0,48,54,71789,21538,3349,1588,2410,964,391,292
459,0,37,43,361932,130345,38303,2549,11958,7149,1481,1280
460,0,35,43,8613,11535,8365,2700,7246,2598,2389,1335
461,0,26,43,49833,23238,64584,11026,7799,7111,1106,1296
462,0,37,44,9394,37146,7042,5968,10936,5355,3561,1919
463,0,48,54,16087,27525,45880,3155,18065,8809,2096,1350
464,0,64,47,32881,10884,2675,1847,3377,8576,1442,963
465,0,70,29,55344,24042,2356,10188,4739,4193,1628,1140
466,0,75,44,18337,25882,30358,4511,1338,9103,2735,942
467,0,70,43,300907,37613,17844,15076,3806,5170,1569,1523
468,0,48,54,30019,55925,21025,27348,8161,6528,3562,2146
469,0,54,61,18884,12720,10564,13659,7956,9559,1598,1659
470,0,41,51,28083,48940,7863,11978,4470,3039,2259,2766
471,0,41,50,26060,47713,31171,4621,3749,6339,1982,2885
472,0,43,43,24993,45256,9892,7173,10294,4995,3709,2662
473,0,26,47,55932,50770,64964,14091,8872,5814,2552,1261
474,0,50,51,4539,9891,4089,6472,2975,7220,1118,953
475,0,54,51,19051,19332,11746,4346,4074,4400,2481,1495
476,0,60,56,10134,21156,3710,18908,11711,4782,2044,1429
477,0,60,43,39695,63713,18426,1550,8884,4060,1255,1273
478,0,35,30,37435,129381,9717,16156,4425,5220,1303,1255
479,0,17,27,324898,132394,43030,13952,8192,4216,3074,2097
480,0,21,34,21279,23436,23900,7326,4135,8799,2300,894
481,0,30,40,23737,16751,7626,3527,2059,3371,2425,1624
482,0,43,44,19774,47669,15044,6692,2253,7662,3291,2420
483,0,56,47,87763,23450,8747,9651,10747,3655,5623,1587
484,0,44,35,35688,71500,9167,11170,10433,4622,3023,739
485,0,44,20,75442,30782,2192,2701,6893,4880,1788,1819
486,0,40,17,38534,64121,9887,12701,9164,5220,1754,1545
487,0,51,29,22536,3591,10017,10390,3586,6654,2429,1880
488,0,67,35,14349,14886,7879,2829,4139,6107,2484,1875
489,0,48,44,259015,198500,29388,46183,13254,6518,2291,1500
490,0,51,64,70302,9449,57337,5473,9514,5745,1912,2674
491,0,40,60,20816,19891,12536,8813,2833,3853,4564,2309
492,0,29,57,17224,56128,9531,15529,7891,6455,3531,2501
493,0,41,67,43759,20769,27774,9321,16530,4133,2882,1171
494,0,48,53,24759,19385,9057,7717,10746,5289,5316,2385
495,0,50,41,63319,50278,10369,7777,7513,7200,1766,1041
496,0,51,47,56061,32928,17966,7895,7625,5919,1647,3308
497,0,38,47,371885,31323,23522,10778,2152,1451,380,438
498,0,37,44,17724,17332,6516,8884,16587,4487,1759,1644
499,0,34,50,22400,64046,17813,16704,9908,7368,2949,1816
500,0,37,57,83887,10696,22426,3921,4406,5294,3848,776
501,0,56,57,19220,16048,14725,20720,9600,7500,2453,1516
502,0,56,56,21483,15347,2059,5611,3522,3189,2247,1652
503,0,63,60,377687,30914,10098,18522,3362,7693,2159,3054
504,0,70,41,121065,24778,4702,2633,5970,8603,1815,1593
505,0,63,40,73886,55357,18813,38082,5533,7490,2632,1783
506,0,63,47,17222,20119,17599,6877,4564,5904,3689,3703
507,0,54,47,40384,36221,13248,17509,8618,4464,1984,884
508,0,38,57,21146,30113,18123,13686,12231,3460,3737,1642
509,0,44,57,65245,14462,7557,11954,7786,5247,2244,847
510,0,40,57,239665,37278,21169,23201,11766,5718,4113,1829
511,0,50,50,31228,22023,4878,4634,8919,5141,2059,798
512,0,60,38,75854,38745,6520,4975,15265,7110,1861,2354
513,0,57,24,32369,34782,3761,5811,9762,5452,3900,947
514,0,57,24,23524,51359,29784,21695,10707,7998,2399,2544
515,0,60,38,20796,9356,16214,4304,5815,5262,1479,1833
516,0,74,35,5589,11581,376,3770,10233,8682,4566,3948
517,0,66,53,91781,48556,80995,10415,10278,8234,1962,4567
518,0,75,53,11094,21318,14798,23418,29757,9259,4584,1478
519,0,63,43,277516,14081,5581,1441,1766,1293,635,986
520,0,53,50,55697,45902,18013,6061,10253,13534,2068,2885
521,0,44,27,46954,38237,3432,1722,2985,1314,469,255
522,0,30,20,305743,73660,13790,11818,18919,4292,4296,1516
523,0,40,30,20493,21504,26401,23864,7120,10705,3036,1186
524,0,27,41,33170,33976,32193,12338,3027,5013,2299,3230
525,0,38,66,91931,16506,9025,51100,9406,6054,2392,1846
526,0,41,70,21140,60819,18314,18275,11344,6131,2078,2552
527,0,44,60,155999,11993,5444,6163,13283,4549,1579,1373
528,0,50,50,11926,66632,14772,7853,5051,8588,3593,1176
529,0,44,26,289111,57652,5817,4274,3254,3255,1121,399
530,0,43,40,14444,15460,41670,8705,5042,4069,1254,627
531,0,26,53,29791,25947,51157,1580,4339,3249,1903,2008
532,0,35,63,27593,10855,8644,11782,634,8060,2937,2381
533,0,50,69,11567,36212,2324,13886,14258,7897,4906,1281
534,0,69,57,25570,15811,22601,5419,9717,18323,3012,2323
535,0,80,53,49940,9008,10413,2785,2970,2233,564,544
536,0,63,37,34146,105791,8177,12097,4067,7083,3581,1199
537,0,54,44,75472,31189,20645,9652,11231,5000,2402,2381
538,0,40,47,25184,45841,22992,18564,4163,7226,3068,1498
539,0,40,40,51206,50339,22304,8211,3903,8938,2513,1919
540,0,57,47,23076,21393,5061,5347,6783,8433,1608,2218
541,0,57,51,3237,23907,5738,30708,3458,4136,3080,3594
542,0,60,57,16102,17984,45481,14540,7064,7858,2346,2292
543,0,61,66,97790,17779,25616,14948,6343,8553,3758,2070
544,0,54,66,21498,21046,12823,884,19469,5258,11483,17596
545,0,56,70,24813,14075,38643,10205,7383,5365,3005,2345
546,0,56,48,1251850,110098,10375,8089,5304,14649,12156,3384
547,0,51,41,38654,38626,16057,10733,8140,5467,1405,4118
548,0,50,53,14936,13881,19515,5296,4454,4883,2043,1538
549,0,50,48,22539,34720,28710,17696,7675,6805,3386,1464
550,0,47,66,120491,47973,51290,31634,8723,11916,1707,1045
551,0,50,64,102048,32947,2351,23212,17549,7104,5312,1574
552,0,35,67,19059,26288,19344,42669,9850,2875,1918,1087
553,0,29,61,12688,38753,13468,5342,4253,3592,2475,2112
554,0,34,60,7751,17108,13695,15234,7210,5225,2735,3102
555,0,24,56,35120,59406,10751,8192,7613,4167,2328,2332
556,0,30,41,188114,55476,13407,13983,10905,5320,1416,1559
557,0,48,50,3345,4449,5626,8909,5121,6137,3114,3377
558,0,53,47,6621,4933,3707,8373,7324,3206,1941,3742
559,0,61,56,58286,26178,30260,20708,17375,9849,3542,1379
560,0,64,61,46343,11749,5178,5686,4166,1862,1577,911
561,0,50,61,7561,29390,19248,15464,3255,5493,1273,1770
562,0,48,66,86530,11290,7007,22650,7397,6036,2511,899
563,0,47,61,59039,16792,7992,10612,12049,3679,1983,3191
564,0,48,54,3189,29419,4668,5105,4021,3410,1625,1286
565,0,50,56,42786,17239,28499,5091,7771,5561,2226,800
566,0,44,53,269347,18866,5565,10844,1322,2965,492,702
567,0,35,57,28726,31443,37323,11230,6796,3423,2995,2050
568,0,35,57,44472,39541,8412,3578,3296,4356,3587,2880
569,0,40,54,28119,13364,14839,12289,9597,6342,2975,2645
570,0,44,54,39435,17545,21099,5687,13014,6605,4330,1254
571,0,48,51,21089,41304,6183,38146,9360,4637,534,1777
572,0,43,69,18600,13147,24772,17573,5761,3116,2086,1902
573,0,40,69,49134,24048,19576,11564,6011,6216,1976,1601
574,0,37,69,38277,13474,4188,11322,6875,3195,1509,1471
575,0,35,64,111657,77511,24800,11660,12468,4784,2295,1980
576,0,43,51,32259,32208,14439,10833,12251,8083,3868,1598
577,0,40,53,27982,12807,26119,3598,11808,3612,2257,1334
578,0,54,51,27897,8101,8582,3487,4618,8877,907,1072
579,0,67,48,35996,52993,7919,12258,9418,10803,2442,2192
580,0,60,43,394560,44658,12608,4590,12411,3941,3263,1362
581,0,60,47,8006,16566,34502,9544,2870,5777,2099,1229
582,0,44,50,35502,31317,18648,16342,10406,7560,4823,1178
583,0,41,53,503206,106698,32334,23797,15122,15356,4348,2093
584,0,43,69,58750,11640,34596,16925,10533,5050,1888,2428
585,0,51,61,21662,22791,21328,14851,16152,13286,3407,2065
586,0,44,57,58286,53937,30498,10006,7825,5555,2094,3618
587,0,38,70,49669,17023,44150,3511,9624,3165,1958,1854
588,0,53,61,233392,15954,23473,1550,13353,14773,3240,1967
589,0,41,60,38381,28070,20893,5542,8340,3418,1487,734
590,0,57,61,50601,7994,6081,5256,6767,5672,6490,3531
591,0,74,47,112508,17589,5814,3403,5255,6098,1888,2119
592,0,64,44,64473,9383,4659,5299,6124,2944,654,514
593,0,66,48,613237,68485,19009,53425,9479,10089,1898,2067
594,0,48,51,73676,45524,32348,16620,3094,4974,1619,1449
595,0,38,57,347303,41168,24582,13497,16766,7142,1747,1725
596,0,35,60,64242,24975,18056,7444,9531,5516,2040,1874
597,0,40,61,48649,8366,3276,17496,10731,3156,1063,1498
598,0,53,60,80117,27474,7925,16998,2844,8756,3278,2299
599,0,63,60,64200,15312,8030,7970,4549,7496,1581,2274
600,0,64,57,79780,29452,19820,5818,7337,7449,1785,2376
601,0,69,48,37895,21252,10334,3752,5981,6391,2364,3838
602,0,66,44,20876,19798,12001,2274,6341,4248,1339,2471
603,0,56,48,101067,8281,9640,2225,3818,1712,1197,321
604,0,54,53,51661,13019,9443,11554,4526,3638,1870,822
605,0,41,54,106568,33320,9120,6748,4061,2844,1182,449
606,0,47,53,55613,31547,3859,16862,8426,9642,3332,1329
607,0,48,47,135182,45790,3466,29807,27930,7918,2298,2493
608,0,27,34,466671,43077,3347,8296,2741,838,449,440
609,0,37,43,108042,34256,25181,24770,4879,9509,5368,1611
610,0,24,40,30989,55424,4752,14517,4071,5341,2662,959
611,0,23,35,25876,67729,16824,10631,10264,7871,2252,1176
612,0,41,54,86379,6393,9970,6628,2641,2270,548,654
613,0,41,43,55916,69822,19171,13079,8544,11531,2275,1172
614,0,35,41,50800,128561,24077,6939,12413,5679,2227,2404
615,0,35,54,56484,20046,22481,15180,7900,4968,2416,791
616,0,47,40,46951,14511,4165,8472,8304,7792,2392,2638
617,0,47,44,156451,65954,35497,17729,9763,13025,4830,2264
618,0,53,56,90294,68418,30742,33564,12922,10305,6340,2482
619,0,54,61,133524,33155,82530,6170,7112,11077,1830,1248
620,0,44,77,69939,11254,47965,9762,16281,7772,3034,1165
621,0,37,70,25511,87276,22747,14968,10589,6403,1829,1664
622,0,30,74,41415,62999,31993,32980,6362,6202,2688,1637
623,0,38,67,38421,9280,15080,5282,6136,4800,2221,2561
624,0,16,48,70091,60470,12840,3563,6656,886,647,319
625,0,27,48,34091,29672,12535,5749,6974,5741,2974,3174
626,0,26,40,134234,200884,75055,16618,27290,10363,1886,3190
627,0,16,40,1304093,78520,64337,35280,17845,7494,8093,3389
628,0,41,47,70198,26043,13625,5191,9836,6476,3676,1084
629,0,35,61,51221,16868,32645,19954,8223,4192,1986,1974
630,0,34,57,176613,161386,19607,28519,7888,6721,3845,2725
631,0,43,50,125177,62353,22857,12919,7679,10489,6191,2915
632,0,27,50,23968,44572,15483,9227,3685,2110,1847,1729
633,0,30,37,24866,28010,12811,10582,14713,4345,2277,4659
634,0,44,48,32572,24100,18000,16066,15799,7719,1018,546
635,0,41,47,30936,56939,21315,11036,12311,6549,3323,1474
636,0,43,51,53829,68933,41863,11637,5930,4449,1469,2382
637,0,37,35,297032,36709,2089,2766,3540,2270,1065,304
638,0,40,37,82136,17571,16776,18527,15406,8649,6423,3192
639,0,54,37,104917,20055,13361,2715,2852,11466,5295,2570
640,0,60,38,591805,50348,37567,16928,8506,6218,3145,1451
641,0,74,44,6053,33306,7071,4938,10912,10211,3190,1923
642,0,51,29,58893,245744,33180,19803,7572,5774,3470,729
643,0,26,21,130482,103867,13082,12169,10313,3626,3961,1479
644,0,24,3,162679,147653,6397,14727,6794,10224,7146,2234
645,0,17,10,31546,23647,8778,10544,17815,3991,2500,1848
646,0,27,17,6517,155867,48648,19814,8192,10986,2607,4816
647,0,38,16,51649,38761,714,7304,4564,3665,2688,1696
648,0,44,24,122083,31484,6948,7332,5297,5195,2722,3643
649,0,41,37,34001,40322,39172,24713,9490,6770,1435,2285
650,0,37,30,145134,128276,16885,20742,6548,4713,5721,2425
651,0,43,51,35800,15696,8864,18306,1937,7068,1152,4614
652,0,54,60,884913,43314,7430,128646,85218,61347,13137,5149
653,0,44,47,877940,84106,22393,7453,7888,3052,1072,779
654,0,60,50,168497,82777,30952,9269,10367,16727,3477,1563
655,0,56,51,149905,29154,36341,18610,6171,9668,2248,6638
656,0,41,48,31758,53164,28815,9183,11852,7675,4164,5769
657,0,50,51,310365,151172,56579,40663,21193,15152,18674,6805
658,0,30,37,1282365,441725,2143,31557,6281,10693,1458,1670
659,0,21,26,146596,16626,6969,4332,6740,1092,188,190
660,27,21,26,173046,6669,1901,160,721,471,338,77
661,0,35,17,438855,153936,57083,31145,122671,77947,6886,2313
662,0,34,13,376136,84639,26459,5828,9656,6036,1871,1460
663,0,56,34,66790,12194,6907,1542,2091,4096,1019,1649
664,0,63,37,6005,35516,10714,28646,8554,6493,4029,1213
665,0,53,44,19715,21021,5993,12144,7908,4675,2880,1442
666,0,63,41,86064,42249,7192,5519,7634,6772,2151,2542
667,0,48,27,95525,24566,2459,2115,3896,1333,771,236
668,0,47,17,37290,67157,18516,6306,9869,6153,3584,1863
669,0,48,16,73834,27673,9445,8795,10707,6937,2352,2459
670,0,35,20,61431,28936,7869,2461,1246,1459,562,526
671,0,40,38,11908,34486,22356,22381,8129,5401,2288,2667
672,0,50,41,51169,26366,14633,4612,13947,8767,4288,2181
673,0,50,50,29217,23079,12702,17208,8326,6806,5191,1704
674,0,57,63,42219,17738,11889,20624,4736,4886,2442,4269
675,0,64,51,26111,46977,11980,13745,24732,8034,2531,2811
676,0,48,54,105214,17774,6755,5048,1615,1118,787,213
677,0,48,54,144375,30081,17510,21708,7860,10003,2032,2399
678,0,40,56,121995,51778,64113,40979,17134,6888,3487,3363
679,0,34,69,228664,20363,23744,7367,4507,3326,1699,1053
680,0,35,54,93865,161382,15128,6714,3746,8092,2583,2572
681,0,29,47,671549,31841,13631,831,3317,3491,1537,640
682,0,30,40,253409,108146,68554,26578,22785,11163,3818,3622
683,0,35,26,54093,48744,17616,12857,27434,7452,2969,4983
684,0,53,44,29599,11268,13517,6525,10527,8835,2458,1423
685,0,50,37,342377,242013,14495,37489,32992,15345,4087,3355
686,0,47,24,358759,188533,20118,26122,19160,8527,8738,2387
687,0,43,38,370085,12570,18189,14311,9979,2884,3878,2045
688,0,41,29,8419,18053,6807,3514,6440,7058,1287,2888
689,0,50,51,56119,17497,10105,35244,11112,7240,1957,2354
690,0,61,74,13575,9928,5992,25181,3800,4665,1802,1394
691,0,67,64,29413,24569,9218,12335,4827,5877,1191,2213
692,0,63,74,51966,26850,23139,5298,6817,8431,3258,3044
693,0,61,69,36687,24025,13669,22518,3841,6045,2175,2436
694,0,61,57,62638,27732,14115,7061,1756,4730,3174,1017
695,0,48,63,126724,80888,64463,23077,10617,6515,2647,2636
696,0,41,63,76396,52624,22451,20330,5379,6691,5749,4380
697,0,50,63,578174,9798,8769,13623,6488,7441,3621,1645
698,0,34,57,753373,154459,53733,8708,5508,4559,7193,3758
699,0,30,51,619966,12752,6675,621,1864,693,264,147
700,0,23,53,72380,21095,19028,3338,4244,1375,2225,1083
701,0,11,43,329301,62798,12729,17600,14294,6971,1202,4064
702,0,26,50,60126,34415,22002,9569,6050,6495,5463,2219
703,0,34,54,6715,40128,33207,11485,6890,5500,2598,1775
704,0,44,60,12226,17404,8157,23946,3889,5375,3203,2194
705,0,35,70,57590,22379,14083,18429,3499,1611,714,430
706,0,30,64,112175,46734,16996,4185,4704,3981,1673,2216
707,0,38,64,13020,13566,6285,14786,8183,4689,3532,2888
708,0,43,37,25032,24985,319,2287,3163,4899,2121,3716
709,0,53,20,590422,50745,11635,4425,7622,5097,3047,1969
710,0,61,29,24990,19224,29379,3295,7299,6829,2503,5304
711,0,69,26,11039,24762,14795,15214,9539,16657,1963,2898
712,0,60,38,67110,54392,9904,5763,5934,4472,1853,2397
713,0,53,54,5454,44636,45648,11739,8058,3502,5720,1479
714,0,48,47,40417,22890,9172,5739,5714,3110,2348,1583
715,0,38,53,12330,4684,12173,8638,11865,3441,1241,1382
716,0,35,57,21031,43042,12261,9256,6791,2837,3885,2519
717,0,50,50,8175,18683,2542,9108,2699,3937,5621,1914
718,0,51,56,163442,21263,33915,3729,14935,6341,4183,2698
719,0,47,51,13135,31149,16617,12357,6597,5083,3686,3653
720,0,75,50,18372,6607,2592,4903,7226,10535,1669,1202
721,0,64,54,60443,50818,24277,21883,6240,4347,2421,2241
722,0,64,51,158639,19547,13657,7839,7216,4714,4880,1785
723,0,70,51,6375,16050,21768,3994,8613,6546,2118,2380
724,0,61,53,39791,21998,3644,10574,4913,9670,11924,4790
725,0,63,61,13591,18180,59675,1753,10756,4534,5704,3399
726,0,67,53,77734,12336,3831,1596,4101,3578,755,660
727,0,67,56,30572,14376,11430,17319,8110,6302,1530,2525
728,0,60,60,14312,22537,16856,3492,7985,5209,1716,2683
729,0,64,48,29382,30903,20294,7302,12278,5408,2173,1302
730,0,54,63,2966,27257,26839,7404,4716,4127,1299,1232
731,0,54,44,27919,40180,6385,5808,14914,7495,2782,2016
732,0,53,30,693675,64129,8414,6701,19887,8550,5204,4302
733,0,48,40,68634,34864,41313,18093,5032,4277,1554,2139
734,0,50,35,23490,50392,30953,5021,3820,6668,2555,2487
735,0,53,44,13790,20354,9940,7674,5915,8527,5959,1370
736,0,56,56,20007,16471,12018,2084,7718,5059,2194,2252
737,0,64,54,9411,9551,21570,2979,3890,3971,2072,1987
738,0,75,51,23763,27518,6834,7580,3891,8846,8375,4069
739,0,78,44,9141,19433,8921,2247,6098,8603,1502,2533
740,0,66,56,264044,71601,83813,33830,7310,9162,2430,1844
741,0,56,50,55931,60434,40796,5812,9086,5023,2332,1838
742,0,50,56,24388,19643,19411,8786,6721,5139,990,3314
743,0,37,60,20280,20599,5962,6068,7128,2579,3827,1476
744,0,54,53,184817,30658,15246,22399,4695,19806,3260,3923
745,0,63,53,153666,28283,14171,11464,4735,5260,2559,4388
746,0,50,27,155390,159415,8848,3851,19013,5699,3663,4510
747,0,60,29,4481,27100,11417,6505,6376,8455,1507,2868
748,0,48,27,37226,47746,39304,5310,10518,7722,4383,2575
749,0,44,13,76032,75946,4619,9153,7414,5736,2852,3027
750,0,57,35,17282,23896,16356,987,3120,5542,2032,2022
751,0,48,47,51383,21557,38663,5812,4506,5513,5938,3374
752,0,48,40,130097,41223,12264,4351,5734,5275,2437,2241
753,0,51,40,21447,37328,4521,2691,4532,3987,3001,3710
754,0,48,37,27301,24117,2318,10088,6132,3548,1441,1299
755,0,51,17,24524,33780,3985,4518,4100,3961,1580,1472
756,0,60,20,26110,15094,6761,6252,6876,6142,1823,2250
757,0,61,38,17625,28310,26296,15682,13391,7261,2481,1244
758,0,53,44,15652,45538,30081,1669,2368,3379,1727,2758
759,0,48,51,146068,10274,3796,2453,3597,970,1166,871
760,0,43,60,55988,9629,12238,12471,9628,5059,2022,3336
761,0,44,53,23162,48342,12792,16977,7404,8782,3118,3742
762,0,54,47,37702,43970,4025,15238,4120,8242,2983,1506
763,0,64,50,53210,47886,17583,22258,5902,12458,5977,2056
764,0,61,54,63859,8570,38298,7655,11390,5076,5173,2299
765,0,66,48,133966,17959,4071,3963,8705,5581,1455,510
766,0,51,56,26745,53988,36453,16911,14361,3538,1645,1364
767,0,50,66,7922,9107,11290,15938,4377,4349,2230,3506
768,0,61,56,8684,10586,8821,4062,2137,6283,1222,2062
769,0,51,53,19563,56649,3889,9382,5956,5447,2992,1459
770,0,64,50,56375,27532,14014,9436,6408,5634,2277,1453
771,0,61,40,36999,27613,2549,18358,6778,3987,3521,1761
772,0,43,34,322133,103199,32970,4157,7232,7123,3470,4438
773,0,38,51,39808,53630,66292,6134,5786,5161,3179,2998
774,0,29,44,38077,46245,5249,13119,4768,3791,4140,1364
775,0,14,43,287175,31031,12300,5643,2411,864,1268,409
776,0,30,48,31909,13560,207,18734,16279,8104,2988,1904
777,0,43,41,18800,28766,14251,9239,4649,7050,1723,1591
778,0,51,44,36982,19055,10154,2439,4519,4399,2641,1740
779,0,70,44,121134,49884,28546,3920,5534,10698,3042,1656
780,0,66,47,14287,18803,14563,1556,2718,5770,3526,2747
781,0,63,34,7416,59655,6931,3581,4203,6522,2448,3122
782,0,57,34,57944,44735,21996,6061,5499,6341,952,2020
783,0,56,37,69648,39228,16863,12596,6427,7109,2552,1461
784,0,47,38,54110,11993,7060,3962,1170,1504,340,290
785,0,56,44,83515,24418,5023,5752,1929,8593,1958,2032
786,0,54,41,195554,38315,14358,3472,10627,4309,4704,1105
787,0,67,35,95249,10138,4917,2036,5074,5875,2814,1606
788,0,78,35,37825,6772,9286,4559,5860,3790,2748,1800
789,0,64,24,188735,108610,8322,5641,6356,8389,1932,1261
790,0,74,30,21062,41617,13358,19518,3680,13175,5351,1982
791,0,47,35,97003,100224,36411,15682,5753,3651,2196,1804
792,0,34,38,85895,23085,24123,8295,1185,2468,360,486
793,0,37,43,81431,48815,3755,5573,4140,6607,3522,3466
794,0,26,35,111127,52524,12655,3726,8167,4289,1208,2474
795,0,40,43,27562,17052,11991,20369,6298,4196,1553,1754
796,0,54,35,51599,23799,9095,11233,5420,8904,3888,2285
797,0,50,51,28223,33033,26102,11579,14377,4143,1595,4641
798,0,51,69,27140,15261,35712,10673,6743,5100,3699,2595
799,0,57,54,195447,26498,7732,5720,23998,6699,2889,652
800,0,51,57,20030,23400,20527,3923,8265,4141,1270,1175
801,0,61,54,34626,22200,7862,12381,6374,7683,1616,2028
802,0,74,40,221175,14794,11323,3935,12114,6271,1081,1712
803,0,78,40,19456,16762,5460,1216,6109,6844,7390,2644
804,0,78,38,43228,26963,14524,8661,10234,5323,6656,2156
805,0,67,21,208052,26385,2097,1426,1652,2035,848,1105
806,0,56,16,294528,31984,1645,7420,1294,2628,592,856
807,0,43,34,152789,26306,48486,3161,10804,6329,3415,2851
808,0,37,20,224488,83654,801,15084,11661,5686,2682,1548
