sample id,signal strength,attention,meditation,delta,theta,low alpha,high alpha,low beta,high beta,low gamma,high gamma
1741,0,47,67,223116,63851,11421,3924,5728,3651,614,619
1742,0,41,64,658649,40794,24208,23848,9491,5255,4470,2970
1743,0,35,69,297863,13441,9672,3656,3288,1641,592,709
1744,0,40,70,16241,12804,2037,9837,9226,6441,3940,1495
1745,0,44,80,106871,16246,5695,8566,1418,2974,510,588
1746,0,40,78,89563,23102,7048,9670,1505,1167,1400,794
1747,0,41,69,78057,14663,2254,2794,870,1442,776,604
1748,0,38,70,5993,22618,8055,14405,11780,7549,2746,4032
1749,0,35,67,85060,16321,5286,3042,2068,1664,477,1293
1750,0,40,60,299352,74436,14081,6537,6037,5115,3301,2594
1751,0,43,67,163251,9317,9670,2192,3116,2605,460,695
1752,0,38,84,14302,7124,59569,18604,8257,7614,2858,1719
1753,0,29,74,148410,94531,6547,7689,3638,2621,2443,2736
1754,0,37,80,1062,4655,1268,2513,1383,987,721,970
1755,0,50,70,24937,6974,1608,3333,6679,6728,3222,2966
1756,0,51,66,18516,4578,4910,13947,3318,2650,2164,1339
1757,0,69,69,273208,13610,3302,1214,4021,3571,1113,487
1758,0,75,75,14937,5716,6252,6341,4275,3767,2580,1583
1759,0,67,81,46138,11799,8591,3618,2243,5674,1691,1222
1760,0,56,66,88056,22977,5056,2992,1359,1048,531,887
1761,0,48,70,274649,39994,11225,6068,2012,3888,2379,2171
1762,0,51,70,98270,20013,18954,20237,9692,17110,4823,5955
1763,0,48,63,125779,39502,11602,6448,29819,10520,3100,1646
1764,0,60,64,179812,17304,4089,4567,2606,2942,1039,520
1765,0,57,70,299672,4084,3548,822,1137,590,666,247
1766,0,48,69,344156,26663,16811,19142,15195,5382,4229,1233
1767,0,37,75,91316,43242,8138,12678,5504,3135,1857,1850
1768,0,38,70,6076,22665,2825,6686,6303,5046,2797,1985
1769,0,41,66,35508,37971,18613,4063,10702,5775,1947,1896
1770,0,50,63,63809,24577,13329,8175,10960,8951,2374,6592
1771,0,60,64,8396,19783,2743,12634,5820,5278,2908,1162
1772,0,53,67,349893,28307,10711,4475,2104,2882,419,250
1773,0,50,63,128777,54557,7040,7765,13191,5234,950,1130
1774,0,53,61,40413,8549,6399,1863,5352,5320,1123,1164
1775,0,54,66,11291,3620,9769,1235,8117,2413,1362,2553
1776,0,51,69,326866,10867,5213,5319,2659,967,591,372
1777,0,60,78,11930,13698,7528,5197,4429,5548,2366,1346
1778,0,61,77,4845,4134,4579,1496,5363,3821,908,1163
1779,0,69,63,3881,10331,1080,1981,3146,5815,1460,1491
1780,0,87,61,12011,5049,7948,3112,8733,4745,1118,767
1781,0,83,54,10685,16999,3348,3851,5989,3692,1815,716
1782,0,78,57,3198,6776,4471,4314,5164,3220,2018,1842
1783,0,75,67,7326,8461,3629,5352,2650,5626,2221,1911
1784,0,74,67,2637,6774,5887,2931,5003,3968,1557,1023
1785,0,78,67,2258,8654,3727,680,3288,3471,900,1795
1786,0,74,77,32184,16141,32647,16104,6348,7732,1032,1828
1787,0,63,70,139171,8512,2498,1207,2848,1046,690,388
1788,0,60,66,11042,31769,2942,6999,1531,7618,1225,2953
1789,0,53,67,4849,25738,8209,5749,3717,5886,2692,2137
1790,0,56,60,10025,12370,10171,2492,6587,4283,3567,1925
1791,0,61,61,3549,17451,7084,3287,5358,4130,2704,1299
1792,0,43,64,96746,37822,11662,1155,1541,1222,702,354
1793,0,38,64,345484,10464,1502,3310,1215,1219,576,630
1794,0,47,60,11100,11614,8597,2559,10449,9717,2688,1396
1795,0,48,60,9221,12986,1469,7401,5667,4517,1684,1602
1796,0,69,63,6199,7109,6430,2068,7637,5034,1657,1267
1797,0,87,64,10950,8940,6881,8762,10284,13357,1455,1295
1798,0,75,67,13205,11888,5914,3179,2999,2069,3057,1500
1799,0,69,77,6977,13914,6902,14599,3830,3885,1631,2191
1800,0,61,63,371025,8809,502,557,1724,979,423,269
1801,0,50,60,9872,22606,5718,5799,4914,5531,1446,1620
1802,0,61,57,4816,9609,5161,3256,6427,7562,3642,2075
1803,0,70,56,12587,3399,6112,8667,6356,6826,4346,1201
1804,0,74,74,11886,10335,8753,5452,7369,2698,3473,3920
1805,0,81,81,3658,3071,8455,4856,2907,6640,1431,2566
1806,0,57,83,50816,16492,7072,1148,2484,768,526,893
1807,0,47,84,2405,9405,12705,5461,4540,2444,1183,898
1808,0,48,81,5216,15238,5861,3435,2645,3565,5520,1250
1809,0,41,83,8345,6719,8723,6533,3525,3878,1681,2426
1810,0,56,88,6884,8310,6633,13617,6280,4985,943,2804
1811,0,74,84,11805,4241,4380,4398,3378,7302,2476,1465
1812,0,81,81,13750,4758,4717,1375,6664,4957,1490,1818
1813,0,77,80,27135,14309,9868,7027,4000,3246,907,1846
1814,0,74,90,8476,6081,25875,9779,1419,4657,1683,3302
1815,0,63,87,12048,35436,11657,12112,7812,10870,1449,3867
1816,0,50,90,92350,29703,10579,8344,6640,4539,706,1602
1817,0,53,93,10382,5367,15174,2351,3571,3805,2512,1033
1818,0,54,88,1679,5767,11562,8050,2367,3496,2268,1577
1819,0,57,93,40913,8756,4388,11950,7500,5799,1592,1110
1820,0,48,90,34047,98271,20847,11236,4345,4139,1620,2258
1821,0,47,84,10298,16101,21303,3184,4206,4778,2232,3669
1822,0,41,74,332736,38311,8856,6182,1707,3865,3219,993
1823,0,40,69,14251,12572,9449,7469,12289,5715,2242,826
1824,0,53,75,27474,11363,6963,1599,5022,3453,927,1726
1825,0,57,67,8834,12274,2340,6051,4983,4781,1749,1638
1826,0,63,81,24150,12184,30499,12512,5354,7315,3282,1591
1827,0,54,84,164579,58991,67397,22817,23529,9605,2152,1876
1828,0,64,84,43042,4528,5254,4151,9046,7280,1519,2635
1829,0,69,84,22331,8387,5076,7173,10883,9842,1711,3367
1830,0,69,81,7642,15123,20577,16450,9923,6618,3448,1918
1831,0,77,81,2216,6251,5133,15071,9333,3799,1326,1298
1832,0,67,88,7165,12343,3725,19874,4063,7648,1869,1766
1833,0,67,81,5513,15873,4284,983,4975,8422,1797,1177
1834,0,74,81,14482,10903,17552,9257,2828,8316,2282,2885
1835,0,67,83,49801,4580,4623,6184,2253,1468,376,266
1836,0,64,81,7028,7243,8176,4805,5512,2995,2832,990
1837,0,57,91,10415,13522,5946,9592,8188,5602,1601,1633
1838,0,54,83,4295,18063,9841,4057,8772,5147,2307,1826
1839,0,61,80,17010,3664,7199,2980,4749,2499,1609,1753
1840,0,66,74,9585,9570,2906,4096,4333,4741,2949,879
1841,0,69,64,8599,24527,5780,1989,7276,7848,1323,3828
1842,0,61,69,3634,26229,19982,7291,4232,3582,5289,1125
1843,0,63,69,56269,2675,4758,3980,4336,2646,393,256
1844,0,64,66,12253,11957,3089,4431,12396,5746,2774,1453
1845,0,60,69,15843,17453,6613,3219,4074,4419,868,723
1846,0,70,67,15205,6795,6952,3759,4813,3603,2035,2058
1847,0,66,69,4838,4719,2805,14388,7394,2960,1309,1543
1848,0,64,77,8629,11171,10342,2112,7209,6082,1488,2656
1849,0,67,75,4584,13221,4420,1230,2669,4882,5470,3331
1850,0,66,70,58409,7962,2742,1873,1250,2018,463,336
1851,0,77,66,4768,3167,6101,4674,5529,6036,4233,2621
1852,0,78,66,2177,8376,6809,2739,6096,4983,3691,2000
1853,0,83,74,13875,4881,6205,4421,2459,8073,4668,1999
1854,0,78,67,3006,24616,5803,1605,5021,2843,1244,2580
1855,0,64,63,83009,12652,3527,3603,2684,2065,1074,951
1856,0,54,60,40900,29821,9241,5015,3366,3762,1415,1858
1857,0,63,47,34210,2190,941,1396,9013,6039,2084,2582
1858,0,70,53,2865,9749,3594,5023,2873,4307,1922,2137
1859,0,75,63,20681,7206,2236,15701,3768,4265,2558,3782
1860,0,88,67,17292,5668,7714,6525,8971,6997,2099,2216
1861,0,69,83,8729,9345,10678,2484,3518,3392,4195,2175
1862,0,64,84,80543,24095,21130,8088,9278,8403,3553,2851
1863,0,57,74,31788,51402,16318,4699,10925,5218,2402,4947
1864,0,48,77,12917,27746,8522,28702,10147,8847,2422,5416
1865,0,53,63,15765,35194,1677,6185,4140,10454,2193,1643
1866,0,43,51,538903,196248,12816,28166,14728,12959,3548,3505
1867,0,34,47,446248,196692,23035,12151,13577,6085,1700,3484
1868,0,41,34,3517,16419,1184,3967,5111,8064,1922,3346
1869,0,41,37,4805,11766,3386,2490,7049,4351,2333,2608
1870,0,44,47,106457,25111,18860,5919,10716,3543,2401,3035
1871,0,67,54,5338,13180,6729,2763,2709,7407,4286,3573
1872,0,63,67,35627,16570,15647,9049,4931,9231,2591,4608
1873,0,51,69,54732,10700,3370,1615,1625,1228,1245,707
1874,0,66,69,7301,4525,5511,4326,5993,5405,3027,2947
1875,0,60,69,25426,19228,8274,2136,3983,4523,2095,2509
1876,0,50,77,135283,14209,15916,35403,9752,4908,3260,2952
1877,0,56,87,24110,14261,6113,20081,4418,5875,4711,2691
1878,0,47,84,17907,39483,18822,18537,20787,10844,3417,1722
1879,0,53,80,55386,14693,2939,2412,4405,5319,2643,1787
1880,0,63,74,95814,17011,5482,13262,2774,7735,1638,2668
1881,0,54,61,67594,13232,2374,3034,2106,1153,631,853
1882,0,54,57,9249,18197,4691,5846,6794,4079,7873,2353
1883,0,57,56,23430,23215,1761,5927,4584,11459,3813,2808
1884,0,60,54,6357,8232,7882,5601,6797,5638,2393,1421
1885,0,70,61,4907,5328,1823,6671,4107,3837,3581,1584
1886,0,61,54,249694,70566,9215,4527,4869,3730,2984,3877
1887,0,56,56,26656,9730,1590,3861,8326,3021,2902,1700
1888,0,60,54,5845,8785,7018,3538,4639,6992,1877,2013
1889,0,50,57,17658,14591,9938,13223,2711,3741,1698,3565
1890,0,60,66,13230,27868,12047,7262,13778,6053,3480,2917
1891,0,51,87,209934,13593,32410,24450,2749,5489,3112,3009
1892,0,48,87,1827,7503,5704,4852,6312,4531,2817,1462
1893,0,57,88,6091,9335,25505,7518,3835,13901,1417,2628
1894,0,67,88,2414,22348,13612,8863,9561,17894,1922,2792
1895,0,80,64,14912,12281,1124,4331,14687,4392,1354,2191
1896,0,78,60,21131,26059,4651,10311,6036,9489,2169,1879
1897,0,66,56,12953,16599,1436,17438,5676,3128,2238,1713
1898,0,61,64,2504,6542,5620,11728,3568,4764,4698,2310
1899,0,53,78,215964,18261,31321,13045,26106,6866,3956,2696
1900,0,48,77,12612,31494,2733,7530,3266,4608,4461,4469
1901,0,54,67,15927,19008,4849,5961,9588,6050,3090,1393
1902,0,63,61,24148,4226,3375,8764,9717,8575,1526,2481
1903,0,69,61,14232,10325,5356,12232,6965,5147,1881,1742
1904,0,77,54,12583,16788,1606,1328,3822,5141,1494,2113
1905,0,90,60,12712,5903,8349,4958,2730,14409,4794,3686
1906,0,80,69,7364,1084,9773,5952,5341,3396,1425,3457
1907,0,81,56,31828,16318,2905,1926,4637,4887,2275,1233
1908,0,64,69,1431815,168610,85041,5823,7287,11546,1669,3590
1909,0,54,69,16571,10726,5341,6348,4754,6024,3273,2241
1910,0,51,66,6193,16772,22446,6985,3804,5935,2399,2017
1911,0,51,75,4458,22182,14722,5657,3566,9295,1493,2803
1912,0,61,69,15901,39840,9418,2891,7005,6028,4170,3445
1913,0,57,57,11061,39813,1876,6299,6966,8334,1540,2822
1914,0,63,54,25776,16713,17205,5711,5356,8509,3373,2845
1915,0,38,50,86498,27053,8533,2759,4123,696,1774,982
1916,0,34,54,1314443,98870,23410,28398,6230,10397,13361,13771
1917,0,38,78,15708,2416,19410,35934,5733,16479,6059,3272
1918,0,41,74,3054,8667,1077,6571,4980,6115,2591,2581
1919,0,67,78,3299,18513,12011,6791,1564,10479,3981,2330
1920,0,81,78,1325,12181,2470,5403,2322,5948,2202,2987
1921,0,69,69,3272,22844,10111,30664,17743,5158,2450,2538
1922,0,56,80,15029,22328,31524,4280,2725,4680,2750,2331
1923,0,54,83,4151,4455,6877,5572,4161,4447,2022,3413
1924,0,51,93,2541,9529,15431,10744,3232,6992,2523,3825
1925,0,61,84,8859,9864,3262,3389,4604,4829,1659,2737
1926,0,70,83,3990,2880,12299,7663,8797,4894,3275,1447
1927,0,61,84,30734,20121,21355,24537,6588,6170,2582,3090
1928,0,64,74,10891,22689,2289,9947,3977,9628,2010,4516
1929,0,47,74,124595,84844,23681,5764,15852,4072,5013,2796
1930,0,38,64,72225,21376,4784,5687,1888,2954,390,430
1931,0,50,53,13827,11101,4123,2206,1582,5173,2451,1987
1932,0,57,60,17444,5268,1501,13412,4736,14295,4025,3308
1933,0,69,80,2385,3754,25019,4760,3029,4386,2107,2474
1934,0,66,80,103009,19305,8894,1944,1999,1794,753,477
1935,0,67,81,16471,6618,3874,3161,3214,5567,3052,2175
1936,0,66,78,4303,10203,6645,3661,1675,11801,2596,1914
1937,0,54,67,111186,23277,20809,3556,2154,1605,618,994
1938,0,60,78,8485,22092,34754,12755,5540,7194,4023,8889
1939,0,57,67,7837,11149,1249,4247,18582,6380,3527,4507
1940,0,41,74,292782,43475,18823,26782,9414,7648,1141,1607
1941,0,60,70,7633,11098,4296,10434,7372,5787,4413,3473
1942,0,57,70,26561,22787,17722,20279,1975,5304,6137,1585
1943,0,56,87,15477,4696,5350,7035,3429,5323,2988,1119
1944,0,63,87,8836,7730,9396,10002,14330,5682,4168,3546
1945,0,64,84,11696,8704,12254,3171,13666,6066,1782,3005
1946,0,64,74,19327,21100,6428,3879,7736,3020,834,3491
1947,0,63,61,32996,26394,6839,3500,5772,9083,2108,1919
1948,0,57,53,269608,35338,5714,9216,13185,6125,2515,5471
1949,0,50,51,75559,39843,19382,3762,4785,7062,1871,5110
1950,0,60,47,108536,19098,2315,5149,13840,6647,1746,2537
1951,0,61,53,65866,12091,3647,6846,2622,7506,3697,4153
1952,0,69,60,101037,15818,12106,8685,5000,11044,2566,5589
1953,0,78,51,5894,15463,1243,2391,1431,5066,8866,5079
1954,0,87,47,15246,19065,889,4101,11732,14017,1726,3142
1955,0,80,54,1656,5351,16255,3926,6407,4037,3141,2349
1956,0,87,48,3807,7009,3557,5936,7765,13207,1698,2870
1957,0,84,64,10737,6245,5127,8199,3508,4069,2101,2614
1958,0,57,74,70110,24416,6864,1376,1342,1340,1049,973
1959,0,57,60,27278,34957,6794,7622,12680,7698,2268,1796
1960,0,48,64,11697,20671,14487,4196,2819,8345,3061,1845
1961,0,44,56,13477,29567,8476,9519,7897,7637,2950,5944
1962,0,57,64,24851,12684,5799,11191,3083,5213,1237,5916
1963,0,54,78,40391,7971,4916,19303,6955,3836,3119,6650
1964,0,43,74,487348,17844,4065,2291,1881,1519,634,407
1965,0,43,78,32308,21154,7382,22707,10288,7465,5272,3486
1966,0,37,78,24020,19462,10012,10814,4598,3595,3950,2857
1967,0,47,70,28166,25859,34988,3700,16143,21822,3220,6487
1968,0,63,80,555287,19533,25552,10336,7063,19322,2597,2659
1969,0,57,93,4092,6921,38631,12819,3191,5394,4995,2556
1970,0,66,96,28280,12888,33418,5654,6940,12479,2415,2476
1971,0,56,100,8066,8415,21029,6950,2106,3735,2761,1969
1972,0,44,100,4772,9020,31610,7925,10289,4663,5244,5943
1973,0,53,100,5383,23000,19185,11430,4804,12168,2943,5918
1974,0,38,100,14018,55356,67810,17302,11756,6258,1673,1916
1975,0,40,100,5360,2970,25978,7044,9370,4557,3038,5150
1976,0,43,93,11144,29044,20661,8325,2323,9726,820,3972
1977,0,30,100,71963,29572,42624,15519,3290,5585,4244,2418
1978,0,38,96,28571,37472,19101,23322,8617,6658,1955,2930
1979,0,26,69,898635,264978,18287,10346,8952,9236,3756,4333
1980,0,23,67,51997,16649,8503,4528,2450,3730,1052,753
1981,0,30,50,51678,62153,15042,7488,28125,11688,8498,2664
1982,0,54,38,22300,8825,4058,3362,8635,18233,5882,4791
1983,0,66,51,106619,39074,12544,10689,7330,7303,3184,5905
1984,0,61,61,53414,17910,28784,20124,4786,5654,5687,5003
1985,0,67,74,54962,15194,19536,5721,2752,10983,4642,3039
1986,0,54,83,100135,17545,22027,2616,9418,11171,2575,10349
1987,0,57,84,41889,10874,3363,7322,5068,3927,4695,1746
1988,0,63,84,15592,9986,17234,14863,6941,5462,2322,2602
1989,0,56,91,14724,17537,50497,5770,4307,9322,1903,5649
1990,0,51,97,3893,6907,9673,8504,2036,3639,4273,4445
1991,0,60,90,4317,10080,4415,1986,7682,9460,1645,5594
1992,0,57,75,164740,72843,16424,4747,6440,8582,1472,7668
1993,0,53,67,54833,98905,79756,44688,46739,17226,6127,7459
1994,0,44,56,396092,102044,25532,23245,9705,8581,1030,4909
1995,0,40,67,61806,20488,47067,4286,14248,22938,5019,5316
1996,0,50,66,29983,25793,2360,6669,6176,8587,2935,4562
1997,0,57,67,4826,11339,14763,6190,3058,6910,3272,5661
1998,0,63,66,299816,14696,4411,986,1115,1794,1334,930
1999,0,61,64,5856,6419,10063,1212,3160,5070,1684,2682
2000,0,63,77,10667,11073,9712,10912,4468,10814,3747,4247
2001,0,54,80,14769,10973,16995,5594,3695,3048,3692,2116
2002,0,51,91,6052,20568,29628,6698,7701,3564,2897,2010
2003,0,50,87,9976,11786,7874,3993,7398,6112,5576,5279
2004,0,35,81,2489,39820,4307,21934,4437,5104,3272,5640
2005,0,44,80,9926,19949,6457,27258,3306,12572,6597,1802
2006,0,61,70,18269,17716,11589,2865,3954,12924,4016,5400
2007,0,60,81,47182,13161,10049,28196,2913,10356,5120,3514
2008,0,67,90,196686,28376,64973,10558,19069,15149,6190,2402
2009,0,67,87,148722,5502,7176,2374,3590,3549,1537,996
2010,0,54,83,277575,19762,2299,5408,1739,2824,852,1192
2011,0,48,75,126332,33423,22574,5653,9156,5864,4374,2477
2012,0,43,69,270664,61690,66531,9898,15534,13320,3386,3754
2013,0,41,70,114154,46508,57585,10427,10577,20176,6773,5936
2014,0,54,67,17625,13234,2780,2742,4072,8034,2696,2739
2015,0,63,64,57605,26425,15070,2583,4876,10959,8246,7548
2016,0,63,51,452266,88678,9342,12050,6705,10733,3776,9706
2017,0,50,41,68043,19548,6875,667,4835,1077,1084,1024
2018,0,40,50,30638,33491,24029,4546,12768,7783,7643,4323
2019,0,38,50,24887,27050,13212,5610,14031,10753,8467,4550
2020,0,41,67,24055,12655,29395,20640,6133,8080,4330,2610
2021,0,57,81,6939,14869,38608,4432,4971,16296,3330,8788
2022,0,57,78,49404,44195,1338,20227,6705,8787,5558,5058
2023,0,60,78,77345,29386,5783,11705,6732,12276,2982,4083
2024,0,64,74,16542,9053,4095,17018,3583,6936,1754,1600
2025,0,53,61,90669,109214,27280,29168,26946,12920,5252,3149
2026,0,61,67,13607,17912,20292,11677,7811,17480,3854,2452
2027,0,66,67,11853,8625,1279,6512,6480,7241,3934,4755
2028,0,69,44,10214,50269,2536,2512,7099,15449,4235,4311
2029,0,81,48,5914,11729,3759,7750,1556,6060,1942,2670
2030,0,74,38,14127,50082,16283,938,5848,10539,5233,5997
2031,0,69,50,6986,8676,30971,2871,4723,12586,4619,10199
2032,0,69,77,3765,7019,13283,9351,3046,8963,4161,3755
2033,0,83,74,8158,3949,3783,8418,7997,16667,3673,4687
2034,0,91,78,16890,13549,6495,7557,7342,9810,7142,5509
2035,0,100,63,2429,3631,1793,4700,10301,10746,8817,8395
2036,0,93,41,225616,59160,5430,2547,4243,6807,4942,3289
2037,0,84,35,24291,19613,524,6656,7861,13290,5881,5830
2038,0,63,30,128679,52088,12805,6405,2781,2638,1781,1401
2039,0,35,41,115899,18977,13956,1714,3293,1902,4333,3062
2040,0,50,60,7578,6574,2113,30947,14041,17855,6304,16588
2041,0,48,67,30043,14697,9035,5712,6595,10774,7035,5872
2042,0,74,64,392139,16792,9653,2203,13671,18414,4157,7016
2043,0,78,61,539930,21562,8308,4608,5450,2897,1254,1141
2044,0,70,50,14726,23910,7385,3496,6412,7517,5147,6777
2045,0,67,50,8413,38060,5647,23332,7143,17711,2026,11301
2046,0,75,50,7195,7220,7699,3418,8782,26165,3469,7733
2047,0,80,54,3322,22928,8650,17504,4546,7157,6204,4256
2048,0,83,61,6075,15522,15500,3693,4898,11865,5239,3880
2049,0,67,66,118877,12502,4341,8520,2299,1125,1480,946
2050,0,63,67,47315,4712,3796,2135,3801,8180,1292,1086
2051,0,56,53,338364,78313,204,12785,9335,6355,7909,6603
2052,0,53,54,15051,10627,5637,7048,3801,5700,5619,2976
2053,0,50,48,56503,93821,18765,22639,15587,4572,6865,2256
2054,0,41,47,29784,30770,1550,11763,8452,12322,2104,3975
2055,0,44,60,39251,53952,29803,11978,8162,10209,4998,1986
2056,0,23,57,307003,110227,73613,5046,15225,4442,3380,5512
2057,0,43,66,12165,13650,2741,19647,4164,8312,1286,7220
2058,0,50,67,12930,8869,7961,1665,5605,13148,2207,4263
2059,0,54,74,6244,7818,9903,8309,4558,4893,5117,3275
2060,0,77,77,15243,13002,13761,2906,2902,7254,7744,5630
2061,0,69,69,95328,62985,15223,18519,11735,11170,7615,3816
2062,0,66,70,134529,16586,4862,9921,8897,13935,5320,3888
2063,0,74,54,9030,15251,2100,4223,8149,8928,12250,7909
2064,0,78,54,18448,7265,12167,4893,9960,9121,1649,3703
2065,0,90,61,6450,3968,5765,9082,6412,7671,2712,2120
2066,0,77,60,326826,15341,5190,1127,1075,2220,1512,551
2067,0,54,64,142901,22749,7208,3259,2343,1548,1044,358
2068,0,41,67,43707,60107,40651,53574,13113,12357,3353,2755
2069,0,24,50,358999,157488,14953,11249,21341,14157,3513,4600
2070,0,43,48,5947,8125,592,5132,4423,10380,1362,1416
2071,0,51,43,417098,110645,32904,6691,26164,15162,2482,2437
2072,0,56,44,20744,7207,12873,7666,6114,4455,3992,2101
2073,0,61,56,14285,30163,12042,14247,15405,6530,1581,3433
2074,0,34,63,303821,34996,8056,10818,3851,1843,527,346
2075,0,20,57,275760,146545,13900,9246,6508,3996,3352,1484
2076,0,3,47,148474,37736,10114,4417,2603,1388,987,940
2077,0,1,34,109458,249273,7194,28174,53815,16102,4685,1023
2078,0,1,34,329902,115868,37515,33986,12673,8764,2659,1390
